humble	<u><b>humble</b></u>:humilde,modesto,baixo,braçal. <u><b>humble</b></u>:estrondo. <u><b>to humble</b></u>:rebaixar,acanhar,acabrunhar.	1. not proud, or not believing that you are important			(3)humilde,(3)humilhar	(3911)humilde	humilde,modesto,humildade,humilhar	humilde,modesto,humildade,humilhar	humilde,humildemente						meek, unassuming,poor, inferior,shame, put down																										humilde				[sound:6001-7000/thesaurus/6001-7000-thesaurus-humble.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-humble.mp3]					hʌmbl	ˈhʌm bəl, ˈʌm-					"<span class=""ipa dipa"">ˈhʌm·bəl</span>"																	
greedy	<u><b>greedy</b></u>:ganancioso,ávido,gananciosa,guloso,cobiçoso.	1. wanting a lot more food, money, etc. than you need			(3)ávido,(3)ganancioso	(946)ganancioso	ávido,guloso,ganancioso	guloso	ávido,guloso,avarento,avidamente,gulosamente,avareza,gula,avidez						desiring excessively																										ganancioso				[sound:6001-7000/thesaurus/6001-7000-thesaurus-greedy.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-greedy.mp3]					ˈgriːdɪ	ˈgri di					"<span class=""ipa dipa"">ˈɡri·di</span>"																	
thorough	<u><b>thorough</b></u>:minucioso,detalhista,perfeito,acabado,completo,rigoroso,profundo,exaustivo,detalhado,meticuloso,detalhada,acabada.	1. careful and covering every detail			(3)completo,(3)minucioso	(449)aprofundado,(929)completo,(644)minucioso,(494)exaustivo	completo,minucioso,aprofundado,exaustivo,rigoroso	completo,rigoroso	completo,minucioso,perfeito						all-encompassing																										completo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-thorough.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-thorough.mp3]					ˈθʌrə	ˈθɜr oʊ, ˈθʌr oʊ					"<span class=""ipa dipa"">ˈθɜr·oʊ</span>, <span class=""ipa dipa"">ˈθʌr·oʊ</span>"		
reckless	<u><b>reckless</b></u>:precipitado,descuidado,despreocupado,imprudente,afoito.	1. doing something dangerous and not caring about what might happen			(3)imprudente	(745)imprudente	negligente,imprudente,temerário	descuidado,imprudente	imprudente,negligente,descuidado,temerário,imprudentemente,negligentemente						irresponsible in thought, deed																										imprudente				[sound:6001-7000/thesaurus/6001-7000-thesaurus-reckless.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-reckless.mp3]					ˈreklɪs	ˈrɛk lɪs					"<span class=""ipa dipa"">ˈrek·ləs</span>"																	
psychiatric	<u><b>psychiatric</b></u>:psiquiátrico.	1. relating to psychiatry			(3)psiquiátrico	(1616)psiquiátrico	psiquiátrico		psiquiátrico						insane																										psiquiátrico																				[sound:6001-7000/cambridge/6001-7000-cambridge-psychiatric.mp3]					saɪkɪˈætrɪk						"<span class=""ipa dipa"">ˌsɑɪ·kiˈæt·rɪk</span>"		
jammed	<u><b>jammed</b></u>:preso,comprimido,pressionado,interferido,encravado,enfiado,bloqueado,congestionado,engarrafado,apertado.	1. unable to move			preso,(2)emperrado	(138)preso,(59)emperrado,(58)encravou,(96)encravado	encravado,emperrado,bloqueado	encravado,bloqueado,preso	travado,trancado,lotado		"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  engarrafamento de trânsito<BR>2. <font color=""#c7c7c7""><i><u><b> coloquial</b></u></i></font>  coloquial (dificuldade, problema) alhada, embrulhada<BR>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (multidão comprimida) aperto<BR>4. <font color=""#c7c7c7""><i><u><b> CULINÁRIA</b></u></i></font>  compota, geleia<BR>5. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (emissão de rádio) interrupção<BR>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  comprimir;  apertar;  meter à força<BR>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  acumular<BR>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  obstruir;  entupir;  impedir a livre circulação em<BR>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  bloquear;  encravar;  fazer parar subitamente<BR>5. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (emissão de rádio) interromper<BR>6. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  causar interferências radiofónicas em<BR>7. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (dedo, etc.) trilhar, entalar<BR>8. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  transformar em compota<BR>1. <font color=""#c7c7c7""><i><u><b> MÚSICA</b></u></i></font>  (jazz) improvisar<BR>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  emperrar;  encravar;  deixar de funcionar<BR>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (êmbolo) encravar-se, colar<BR> <font color=""#c7c7c7""><i><u><b></b></u></i></font>  apertado<BR> <font color=""#c7c7c7""><i><u><b></b></u></i></font>  completamente</div>"				stuck fast,thronged										"01. <font color=""#c7c7c7""><i>unable to move: </i></font><br><font color=""#c7c7c7""><i>incapaz de mover: </i></font><br><b>""This drawer is <font color=""#ff0000"">jammed</font>. ""</b><br><i>""Esta gaveta está travada. ""</i><br><br>02. <font color=""#c7c7c7""><i>full of people: </i></font><br><font color=""#c7c7c7""><i>cheio de pessoas: </i></font><br><b>""Because the train was delayed, all the coaches were completely <font color=""#ff0000"">jammed</font>.""</b><br><i>""Porque o comboio atrasou-se, todos os autocarros estavam completamente emperrados.""</i><br><br>03. <font color=""#c7c7c7""><i>stuck and unable to move, or stuck in something: </i></font><br><font color=""#c7c7c7""><i>preso e incapaz de se mover, ou preso em algo: </i></font><br><b>""This drawer is <font color=""#ff0000"">jammed</font>. ""</b><br><i>""Esta gaveta está encravada. ""</i><br><br>04. <font color=""#c7c7c7""><i>packed tightly with people: </i></font><br><font color=""#c7c7c7""><i>apertado com pessoas: </i></font><br><b>""The room was <font color=""#ff0000"">jammed</font>. A&nbsp;<font color=""#ff0000"">jam</font>-packed meeting ""</b><br><i>""O quarto estava lotado. Uma reunião lotada ""</i><br>"																encravado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-jammed.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-jammed.mp3]					ʤæm,ʤæmd	dʒæm		dʒæmd			"<span class=""ipa dipa"">dʒæmd</span>"	dʒæm																
fiance		1. Your fiancé is the man that you are going to marry.			noiva,(3)noivo	(888)noivo	noivo		noivo																																noivo					[sound:6001-7000/cambridge/6001-7000-cambridge-fiance.mp3]					fɪˈɑːnseɪ						"<span class=""ipa dipa"">ˌfi·ɑnˈseɪ</span>, <span class=""ipa dipa"">fiˈɑn·seɪ</span>"																	
exposure	<u><b>exposure</b></u>:exposição,revelação,vulnerabilidade.	1. the fact of experiencing something or being affected by it because of being in a particular situation or place			exposição	(15832)exposição	exposição	exposição	exposição,revelação,destaque,exposição prolongada ao frio,foto						uncovering; putting in view or danger																										exposição																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-exposure.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-exposure.mp3]					ɪksˈpəʊʒə	ɪkˈspoʊ ʒər					"<span class=""ipa dipa"">-ˈspoʊ.ʒɚ</span>"		
duties	<u><b>duties</b></u>:deveres.				deveres	(4350)direitos,(3023)funções,(3959)deveres									responsibility, assignment,tax on foreign goods,moral obligation																										deveres																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-duties.mp3]						ˈdjuːtɪ,ˈdjuːtiz	ˈdu ti, ˈdyu-							
contempt	<u><b>contempt</b></u>:desprezo,desdém,descaso.	1. a strong feeling that you do not respect someone or something			desprezo,(3)desdém	(1380)desprezo	desprezo,desdém,desacato,desrespeito	desprezo,desacato,desrespeito	desprezo,desdém						disdain, disrespect,state of disgrace																										desprezo				[sound:6001-7000/thesaurus/6001-7000-thesaurus-contempt.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-contempt.mp3]					kənˈtempt	kənˈtɛmpt					"<span class=""ipa dipa"">kənˈtempt</span>"																	
urge	<u><b>urge</b></u>:impulso,compulsão,desejo irreprimível. <u><b>to urge</b></u>:estimular,exortar,instar,urgir,instigar,impelir.	1. to try to persuade someone to do something			(2)instar,impulso,(2)insistir,(2)incitar	(1008)instar,(426)vontade,(570)pedir,(1354)exortar	exortar,incitar,instar,pedir,incentivados,impulso,insistir,vontade	incitar,incentivados,exortar	instar alguém a fazer algo,pedir com insistência que alguém faça algo,insistir que alguém faça algo,ímpeto,impulso,anseio,ânsia						very strong desire,beg, push for, encourage																										urgência				[sound:6001-7000/thesaurus/6001-7000-thesaurus-urge.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-urge.mp3]					ɜːʤ	ɜrdʒ					"<span class=""ipa dipa"">ɜrdʒ</span>"																	
thunder	<u><b>thunder</b></u>:trovão,ribombo. <u><b>to thunder</b></u>:rugir,trovejar,bramir,troar.	1. the loud noise in the sky that you hear during a storm			(3)trovejar,trovão	(1460)trovão	trovoada,trovejar,trovão	trovoada,trovejar,trovão	trovão,trovejar						crashing sound,boom, crash,yell at																										trovão																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-thunder.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-thunder.mp3]					ˈθʌndə	ˈθʌn dər					"<span class=""ipa dipa"">ˈθʌn·dər</span>,<span class=""ipa dipa"">ˈθʌn.dər</span>"		
theft	<u><b>theft</b></u>:roubo,furto,ladroagem,latrocínio.	1. the action or crime of stealing something			(3)furto,roubo	(3366)roubo	furto,roubo	roubo	furto						stealing																										roubo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-theft.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-theft.mp3]					θeft	θɛft					"<span class=""ipa dipa"">θeft</span>"		
suing					processando	(288)processando,(346)processar	processar								bring legal charges against																										processo				[sound:6001-7000/thesaurus/6001-7000-thesaurus-suing.mp3]						sjuː	su																						
shipment	<u><b>shipment</b></u>:remessa,embarque,despacho,envio,transporte,frete.	1. a large amount of goods sent together to a place, or the act of sending them			envio,(3)embarque,(3)expedição,(3)remessa	(1621)carregamento	envio,remessa,carregamento,expedição,embarque	envio,embarque,expedição,remessa	embarque						consignment,load of goods																										embarque				[sound:6001-7000/thesaurus/6001-7000-thesaurus-shipment.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-shipment.mp3]					ˈʃɪpmənt	ˈʃɪp mənt																						
porter	<u><b>porter</b></u>:carregador,porteiro,bagageiro.	1. someone whose job is to carry other people’s bags in hotels, stations, etc.			(3)porteiro,(3)carregador,proposição	(241)porteiro	porteiro,carregador		carregador,-ora de malas						person who serves as attendant, caretaker																										porteiro				[sound:6001-7000/thesaurus/6001-7000-thesaurus-porter.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus73653.mp3]					ˈpɔːtə	ˈpɔr tər, ˈpoʊr-					"<span class=""ipa dipa"">ˈpɔr·t̬ər</span>"																	
matching	<u><b>matching</b></u>:combinando,a condizer,adequado,condizente.	1. having the same colour or pattern as something else			coincidindo,(3)correspondente	(287)combinando,(500)correspondência,(179)condizer,(292)correspondente	combinando,coincidindo,correspondente	correspondente	combinando						corresponding, equal										"01. <font color=""#c7c7c7""><i>having the same colour or pattern as something else: </i></font><br><font color=""#c7c7c7""><i>ter a mesma cor ou padrão que outra coisa: </i></font><br><b>""a green dress with <font color=""#ff0000"">matching</font> green handbag ""</b><br><i>""um vestido verde com bolsa verde a condizer ""</i><br><br>02. <font color=""#c7c7c7""><i>the act of giving or offering the same amount of money as has been given, collected, or offered by someone else: </i></font><br><font color=""#c7c7c7""><i>o ato de dar ou oferecer a mesma quantidade de dinheiro que foi dada, coletada ou oferecida por outra pessoa: </i></font><br><b>""Price <font color=""#ff0000"">matching</font> is not our usual policy. ""</b><br><i>""A correspondência de preços não é a nossa Política habitual. ""</i><br><br>03. <font color=""#c7c7c7""><i>a process in which money paid during a particular period should be matched against money made in the same period: </i></font><br><font color=""#c7c7c7""><i>um processo em que o dinheiro pago durante um determinado período deve ser compensado com o dinheiro feito no mesmo período: </i></font><br><b>""The <font color=""#ff0000"">matching</font> principle requires that expenses be <font color=""#ff0000"">matched</font> with revenues.  ""</b><br><i>""O princípio da equivalência exige que as despesas sejam compensadas com as receitas.  ""</i><br>"																correspondente					[sound:6001-7000/cambridge/6001-7000-cambridge-uscld00867.mp3]					ˈmæʧɪŋ,mæʧ																							
hormones					hormônios	(1526)hormônios,(1209)hormonas									birth control method																										hormônios																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-hormones.mp3]						ˈhɔːməʊn,ˈhɔːməʊnz	ˈhɔr moʊn							
hail	<u><b>hail</b></u>:viva,granizo,saraiva,saudação. <u><b>to hail</b></u>:saudar,aclamar,chover granizo,chamar (táxi).	1. small, hard balls of ice that fall from the sky like rain			(3)saraiva,(3)chamar,(3)saudar,(3)granizo	(459)granizo	saraiva,saudar,granizo	saraiva,saudar,granizo	granizo,chuva de pedra,chover granizo						torrent,call to, yell for,honor, salute,come from; originate,rain down on																										saudação				[sound:6001-7000/thesaurus/6001-7000-thesaurus-hail.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-hail.mp3]					heɪl	heɪl					"<span class=""ipa dipa"">heɪl</span>"																	
godfather	<u><b>godfather</b></u>:padrinho. <u><b>to godfather</b></u>:servir de padrinho.	1. a man who is responsible for the moral and religious development of another person’s child			padrinho	(1030)padrinho	padrinho		padrinho						sponsor																										padrinho				[sound:6001-7000/thesaurus/6001-7000-thesaurus-godfather.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-usb03169.mp3]				(ˈgɒdˌfɑ ðər)	ˈgɒdfɑːðə	ˈgɒdˌfɑ ðər					"<span class=""ipa dipa"">ˈɡɑdˌfɑ·ðər</span>"																	
gently	<u><b>gently</b></u>:delicadamente.				(3)suavemente	(1452)suavemente,(741)gentilmente	suavemente,gentilmente								quietly and softly,kindly																										gentilmente																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-gently.mp3]						ˈʤentlɪ	ˈdʒɛn tl							
eastern	<u><b>eastern</b></u>:oriental.	1. in or from the east part of an area			(3)oriental	(12076)oriental	oriental	oriental	do leste,oriental						concerning the direction to the east																										oriental																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-eastern.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eastern.mp3]					ˈiːstən	ˈi stərn					"<span class=""ipa dipa"">ˈi·stərn</span>"		
smashed	<u><b>smashed</b></u>:bêbado.				(3)amassado,(3)esmagado	(251)esmagado	esmagado								wrecked,intoxicated,drunk																										esmagado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-smashed.mp3]						smæʃ,smæʃt	smæʃt																						
